asin,name,date,rating,review,sentiment,cleaned_review,bert_sentiment,review_length
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2019-10-11,4,"Society tea by far is the best brand in terms of taste, colour and flavour. I'm using this brand of tea since ages, maybe more than 15 years. Infact I dont buy any other tea except Society. But this time Im not satisfied with my buy as no discounts were offered.",1,society tea far best brand terms taste colour flavour im using brand tea since ages maybe years infact dont buy tea except society time im satisfied buy discounts offered,1,29
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2018-12-17,1,Product is fine. Package had a hole in it & tea powder leaked out.,-1,product fine package hole tea powder leaked,0,7
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2020-02-02,2,Society Masala Tea is far better than this one. Pack within expiry but due to storage conditions discolored.,-1,society masala tea far better one pack within expiry due storage conditions discolored,0,13
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2020-01-03,5,"I am using this tea for last 7 year.  Getting this product in bangalore is not easy. Sometime it will be avaialble. Happy to get this product through Amazon.Tea flavour is too good.  After having Society tea, we are not fine in having any other tea :)To get the proper flavour, boil it in water well then add milk.  Sometime i use this tea decoction for hair conditioning also. So pure.",1,using tea last year getting product bangalore easy sometime avaialble happy get product amazontea flavour good society tea fine tea get proper flavour boil water well add milk sometime use tea decoction hair conditioning also pure,1,36
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2020-03-03,5,It’s perfect and this 500 gm mini pouch i purchased to gift a friend of mine😍I had ordered one kg jar in jan and second one has just arrived yesterday...do i need to say more???Perfect taste of Chai ...!,1,perfect gm mini pouch purchased gift friend minei ordered one kg jar jan second one arrived yesterdaydo need say moreperfect taste chai,1,22
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2020-02-21,1,"Earlier"" society ""tea powder is Good in quality and flavour but after ""society ""comes in society its quality degraded and amlagmation of dust in ""chaipatti "" dettered its qiality.we hope for best from ""society ""to best for society",-1,earlier society tea powder good quality flavour society comes society quality degraded amlagmation dust chaipatti dettered qialitywe hope best society best society,0,22
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2019-05-20,5,"I'm a milk-tea addicted person. Although, I control it upto thrice day but sometimes it may exceed 5.Since I like milk-tea alot, I have tried many Dust-teas available in the market.I've tried and tasted Wagh-bakri, brookebond, Taj, society, maharsthra chai, maa-beti Chai & you name it.I liked the society tea alot. This tea when boiled in the water gives a nice flavor and the color which no other teas can give.The packaging was nice. I ordered for a 1kg pack directly since I already knew about the taste.From the value for money standpoint, it is a little costlier (20-30 Rs per kg)  in comparison to its other teas of its class. But you will find it worth it. Just make sure you use a correct method to prepare to get the best out of it.Method in the sense, first boil it in water and then add milk.Directly adding into milk will also give you the good taste but the colour will fade away in that case.",1,im milktea addicted person although control upto thrice day sometimes may exceed since like milktea alot tried many dustteas available marketive tried tasted waghbakri brookebond taj society maharsthra chai maabeti chai name iti liked society tea alot tea boiled water gives nice flavor color teas givethe packaging nice ordered kg pack directly since already knew tastefrom value money standpoint little costlier rs per kg comparison teas class find worth make sure use correct method prepare get best itmethod sense first boil water add milkdirectly adding milk also give good taste colour fade away case,1,94
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2018-07-26,1,Received this product in damaged condition and it doesn’t come under returnable category. Since the seal is broken can’t use the product,-1,received product damaged condition doesnt come returnable category since seal broken cant use product,0,14
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2020-07-17,5,We are A family of tea drinkers and found it to be the best ever had.Been faithful to Tata tea gold since it got launched but had to buy society tea when our brand was not available during lockdown and found it to be better than Tata tea gold.Where Tata tea gold has longer leaf this one looks like any other tea but once the tea is brewed the colour and taste was as strong as Tata tea gold. Not a percent less.Price was also similar to Tata tea gold. Henceforth we are going to buy whichever brand is on discount online.,1,family tea drinkers found best ever hadbeen faithful tata tea gold since got launched buy society tea brand available lockdown found better tata tea goldwhere tata tea gold longer leaf one looks like tea tea brewed colour taste strong tata tea gold percent lessprice also similar tata tea gold henceforth going buy whichever brand discount online,1,56
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2019-11-13,3,"Tea above rs. 400 per kg should not contain dust..At the rate 400/-, why to add dust with ctc granules.. Its a 100% margin business, still the company providing sub standard ctc instead of bopsm.. I will not going yo buy it again",0,tea rs per kg contain dustat rate add dust ctc granules margin business still company providing sub standard ctc instead bopsm going yo buy,0,24
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2019-10-11,4,"Society tea by far is the best brand in terms of taste, colour and flavour. I'm using this brand of tea since ages, maybe more than 15 years. Infact I dont buy any other tea except Society. But this time Im not satisfied with my buy as no discounts were offered.",1,society tea far best brand terms taste colour flavour im using brand tea since ages maybe years infact dont buy tea except society time im satisfied buy discounts offered,1,29
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2018-12-17,1,Product is fine. Package had a hole in it & tea powder leaked out.,-1,product fine package hole tea powder leaked,0,7
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2020-02-02,2,Society Masala Tea is far better than this one. Pack within expiry but due to storage conditions discolored.,-1,society masala tea far better one pack within expiry due storage conditions discolored,0,13
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2020-01-03,5,"I am using this tea for last 7 year.  Getting this product in bangalore is not easy. Sometime it will be avaialble. Happy to get this product through Amazon.Tea flavour is too good.  After having Society tea, we are not fine in having any other tea :)To get the proper flavour, boil it in water well then add milk.  Sometime i use this tea decoction for hair conditioning also. So pure.",1,using tea last year getting product bangalore easy sometime avaialble happy get product amazontea flavour good society tea fine tea get proper flavour boil water well add milk sometime use tea decoction hair conditioning also pure,1,36
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2020-03-03,5,It’s perfect and this 500 gm mini pouch i purchased to gift a friend of mine😍I had ordered one kg jar in jan and second one has just arrived yesterday...do i need to say more???Perfect taste of Chai ...!,1,perfect gm mini pouch purchased gift friend minei ordered one kg jar jan second one arrived yesterdaydo need say moreperfect taste chai,1,22
B00WMNXP82,Society-Tea-Masala-Jar-250g,2019-01-31,1,"Recently, I visited a relative in Dubai and tasted Society Masala tea for the 1st time.  I simply loved it, more so when I found real ingredients like cinnamon, cardamom, ginger etc. written on the box.  I ordered same tea in india once I got back and I am shocked to see that there are no real ingredients.  The box says there are added 'flovors' only.  How disgusting to find that what is sold in india and exported abroad is totally different.  I wish I could return the tea but unfortunately, Amazon does not accept return of food items.",-1,recently visited relative dubai tasted society masala tea st time simply loved found real ingredients like cinnamon cardamom ginger etc written box ordered tea india got back shocked see real ingredients box says added flovors disgusting find sold india exported abroad totally different wish could return tea unfortunately amazon accept return food items,0,53
